Iestādes nosaukums;Veids;Tips;Dibinātājs;Likvidēta;Akreditēta;Reģistrācijas numurs;Pakļautība;Atrašanās vieta
"Alsviķu pirmsskolas izglītības iestāde ""Saulīte""";"Pirmsskolas izglītības iestāde";"Pirmsskolas izglītības iestāde";"Alūksnes novada pašvaldība";"Nē";"Nē";"4401901484";"Pašvaldība ";"-Nav norādīts-"
"Rīgas 273. pirmsskolas izglītības iestāde";"Pirmsskolas izglītības iestāde";"Pirmsskolas izglītības iestāde";"Rīgas valstspilsētas pašvaldība";"Nē";"Nē";"3701901778";"Pašvaldība ";"RĪGA"
"Rīgas 74. pirmsskolas izglītības iestāde";"Pirmsskolas izglītības iestāde";"Pirmsskolas izglītības iestāde";"Rīgas valstspilsētas pašvaldība";"Nē";"Nē";"3701901683";"Pašvaldība ";"RĪGA"
"Rīgas 264. pirmsskolas izglītības iestāde ""Zelta atslēdziņa""";"Pirmsskolas izglītības iestāde";"Pirmsskolas izglītības iestāde";"Rīgas valstspilsētas pašvaldība";"Nē";"Nē";"3801901843";"Pašvaldība ";"-Nav norādīts-"
"Liepājas pirmsskolas izglītības iestāde ""Mazulītis""";"Pirmsskolas izglītības iestāde";"Pirmsskolas izglītības iestāde";"Liepājas Centrālā administrācija";"Nē";"Nē";"3001901777";"Pašvaldība ";"-Nav norādīts-"
"Rīgas 210. pirmsskolas izglītības iestāde";"Pirmsskolas izglītības iestāde";"Pirmsskolas izglītības iestāde";"Rīgas valstspilsētas pašvaldība";"Nē";"Nē";"3501901727";"Pašvaldība ";"RĪGA"
"Liepājas pirmsskolas izglītības iestāde ""Saulīte""";"Pirmsskolas izglītības iestāde";"Pirmsskolas izglītības iestāde";"Liepājas Centrālā administrācija";"Nē";"Nē";"3001901782";"Pašvaldība ";"LIEPĀJA"
"Rīgas pirmsskolas izglītības iestāde ""Daugaviņa""";"Pirmsskolas izglītības iestāde";"Pirmsskolas izglītības iestāde";"Rīgas valstspilsētas pašvaldība";"Nē";"Nē";"3801901857";"Pašvaldība ";"-Nav norādīts-"
"Saldus pirmsskolas izglītības iestāde ""Sienāzītis""";"Pirmsskolas izglītības iestāde";"Pirmsskolas izglītības iestāde";"Saldus novada pašvaldība";"Nē";"Nē";"4101901613";"Pašvaldība ";"-Nav norādīts-"
"Pirmsskolas izglītības iestāde ""Lienīte""";"Pirmsskolas izglītības iestāde";"Pirmsskolas izglītības iestāde";"Mārupes novada pašvaldība";"Nē";"Nē";"4301901948";"Pašvaldība ";"-Nav norādīts-"
"Viļānu pilsētas pirmsskolas izglītības iestāde";"Pirmsskolas izglītības iestāde";"Pirmsskolas izglītības iestāde";"Rēzeknes novada pašvaldība";"Nē";"Nē";"4201901555";"Pašvaldība ";"-Nav norādīts-"
"Uļjanovas pirmsskolas izglītības iestāde ""Skudriņa""";"Pirmsskolas izglītības iestāde";"Pirmsskolas izglītības iestāde";"Rēzeknes novada pašvaldība";"Nē";"Nē";"4201902147";"Pašvaldība ";"RĒZEKNES NOVADS"
"Ādažu pirmsskolas izglītības iestāde ""Strautiņš""";"Pirmsskolas izglītības iestāde";"Pirmsskolas izglītības iestāde";"Ādažu novada pašvaldība";"Nē";"Nē";"4301901917";"Pašvaldība ";"-Nav norādīts-"
"Jūrmalas Pirmsskolas izglītības iestāde ""Austras koks""";"Pirmsskolas izglītības iestāde";"Pirmsskolas izglītības iestāde";"Jūrmalas valstspilsētas administrācija";"Nē";"Nē";"2901902131";"Pašvaldība ";"-Nav norādīts-"
"Rīgas 154. pirmsskolas izglītības iestāde";"Pirmsskolas izglītības iestāde";"Pirmsskolas izglītības iestāde";"Rīgas valstspilsētas pašvaldība";"Nē";"Nē";"3701901826";"Pašvaldība ";"RĪGA"
"Rīgas 252. pirmsskolas izglītības iestāde";"Pirmsskolas izglītības iestāde";"Pirmsskolas izglītības iestāde";"Rīgas valstspilsētas pašvaldība";"Nē";"Nē";"3701901777";"Pašvaldība ";"-Nav norādīts-"
"Rīgas 197. pirmsskolas izglītības iestāde";"Pirmsskolas izglītības iestāde";"Pirmsskolas izglītības iestāde";"Rīgas valstspilsētas pašvaldība";"Nē";"Nē";"3501901734";"Pašvaldība ";"-Nav norādīts-"
"Privātā pirmsskolas izglītības iestāde ""Knābis""";"Pirmsskolas izglītības iestāde";"Pirmsskolas izglītības iestāde";"Sabiedrība ar ierobežotu atbildību ""Mazo bērnu skola Knābis""";"Nē";"Nē";"3701802133";"Juridiska vai fiziska persona";"-Nav norādīts-"
"Rīgas 258. pirmsskolas izglītības iestāde";"Pirmsskolas izglītības iestāde";"Pirmsskolas izglītības iestāde";"Rīgas valstspilsētas pašvaldība";"Nē";"Nē";"3601901977";"Pašvaldība ";"RĪGA"
"Viļakas pirmsskolas izglītības iestāde ""Namiņš""";"Pirmsskolas izglītības iestāde";"Pirmsskolas izglītības iestāde";"Balvu novada pašvaldība";"Nē";"Nē";"4201901827";"Pašvaldība ";"-Nav norādīts-"
"Rīgas 167. pirmsskolas izglītības iestāde";"Pirmsskolas izglītības iestāde";"Pirmsskolas izglītības iestāde";"Rīgas valstspilsētas pašvaldība";"Nē";"Nē";"3701901726";"Pašvaldība ";"RĪGA"
"Jaungulbenes pirmsskolas izglītības iestāde ""Pienenīte""";"Pirmsskolas izglītības iestāde";"Pirmsskolas izglītības iestāde";"Gulbenes novada pašvaldība";"Nē";"Nē";"4401901915";"Pašvaldība ";"GULBENES NOVADS"
"Cēsu pilsētas 4. pirmsskolas izglītības iestāde";"Pirmsskolas izglītības iestāde";"Pirmsskolas izglītības iestāde";"Cēsu novada pašvaldība";"Nē";"Nē";"4401901628";"Pašvaldība ";"-Nav norādīts-"
"Rīgas 62. pirmsskolas izglītības iestāde";"Pirmsskolas izglītības iestāde";"Pirmsskolas izglītības iestāde";"Rīgas valstspilsētas pašvaldība";"Nē";"Nē";"3501901829";"Pašvaldība ";"RĪGA"
"Privātā pirmsskolas izglītības iestāde ""Remeos""";"Pirmsskolas izglītības iestāde";"Pirmsskolas izglītības iestāde";"Sabiedrība ar ierobežotu atbildību firma ""REMEOS""";"Nē";"Nē";"3601802146";"Juridiska vai fiziska persona";"-Nav norādīts-"
"Liepas pirmsskolas izglītības iestāde ""Saulīte""";"Pirmsskolas izglītības iestāde";"Pirmsskolas izglītības iestāde";"Cēsu novada pašvaldība";"Nē";"Nē";"4401901645";"Pašvaldība ";"PRIEKUĻU NOVADS"
"Rīgas pirmsskolas izglītības iestāde ""Ābeļzieds""";"Pirmsskolas izglītības iestāde";"Pirmsskolas izglītības iestāde";"Rīgas valstspilsētas pašvaldība";"Nē";"Nē";"3601902043";"Pašvaldība ";"RĪGA"
"Tukuma alternatīvā pirmskola";"Pirmsskolas izglītības iestāde";"Pirmsskolas izglītības iestāde";"SIA ""Bērnudārzs Ķipars""";"Nē";"Nē";"4101802294";"Juridiska vai fiziska persona";"-Nav norādīts-"
"Privātā pirmsskolas izglītības iestāde ""PAELIKA""";"Pirmsskolas izglītības iestāde";"Pirmsskolas izglītības iestāde";"SIA ""PAELIKA""";"Nē";"Nē";"3601802390";"Juridiska vai fiziska persona";"-Nav norādīts-"
"Pirmsskolas izglītības iestāde - estētikas skola ""Sparģelītis""";"Pirmsskolas izglītības iestāde";"Pirmsskolas izglītības iestāde";"Sabiedrība ar ierobežotu atbildību ""SPARĢELĪTIS""";"Nē";"Nē";"3601801341";"Juridiska vai fiziska persona";"RĪGA"
"Rīgas 200. pirmsskolas izglītības iestāde";"Pirmsskolas izglītības iestāde";"Pirmsskolas izglītības iestāde";"Rīgas valstspilsētas pašvaldība";"Nē";"Nē";"3401901087";"Pašvaldība ";"-Nav norādīts-"
"Jūrmalas pirmsskolas izglītības iestāde ""Zvaniņš""";"Pirmsskolas izglītības iestāde";"Pirmsskolas izglītības iestāde";"Jūrmalas valstspilsētas administrācija";"Nē";"Nē";"2901902800";"Pašvaldība ";"JŪRMALA"
"Rīgas 59. pirmsskolas izglītības iestāde";"Pirmsskolas izglītības iestāde";"Pirmsskolas izglītības iestāde";"Rīgas valstspilsētas pašvaldība";"Nē";"Nē";"3701901853";"Pašvaldība ";"RĪGA"
"Pirmsskolas izglītības iestāde ""Tince""";"Pirmsskolas izglītības iestāde";"Pirmsskolas izglītības iestāde";"Sabiedrība ar ierobežotu atbildību ""2 UN 7""";"Nē";"Nē";"3401801342";"Juridiska vai fiziska persona";"RĪGA"
"Limbažu Konsultatīvais bērnu centrs";"Pirmsskolas izglītības iestāde";"Pirmsskolas izglītības konsultatīvais centrs";"Limbažu novada pašvaldība";"Nē";"Nē";"4403902345";"Pašvaldība ";"LIMBAŽI"
"Privātā pirmsskolas izglītības iestāde ""Teremoks""";"Pirmsskolas izglītības iestāde";"Pirmsskolas izglītības iestāde";"Sabiedrība ar ierobežotu atbildību ""Teremoks""";"Nē";"Nē";"3801801770";"Juridiska vai fiziska persona";"RĪGA"
"Pirmsskolas konsultatīvais centrs ""LENOKS""";"Pirmsskolas izglītības iestāde";"Pirmsskolas izglītības konsultatīvais centrs";"Gržibovskas individuālais uzņēmums ""LENOKS""";"Nē";"Nē";"2703802347";"Juridiska vai fiziska persona";"DAUGAVPILS"
"Privātā pirmsskolas izglītības iestāde ""Langstiņi""";"Pirmsskolas izglītības iestāde";"Pirmsskolas izglītības iestāde";"Sabiedrība ar ierobežotu atbildību ""Baltezera pērle""";"Nē";"Nē";"4301802339";"Juridiska vai fiziska persona";"-Nav norādīts-"
"Salaspils novada pašvaldības pirmsskolas izglītības iestāde ""Atvasīte""";"Pirmsskolas izglītības iestāde";"Pirmsskolas izglītības iestāde";"Salaspils novada pašvaldība";"Nē";"Nē";"4301902781";"Pašvaldība ";"-Nav norādīts-"
"Bērzkalnes pirmsskolas izglītības iestāde";"Pirmsskolas izglītības iestāde";"Pirmsskolas izglītības iestāde";"Balvu novada pašvaldība";"Nē";"Nē";"4201902098";"Pašvaldība ";"BALVU NOVADS"
"Ozolaines pirmsskolas izglītības iestāde";"Pirmsskolas izglītības iestāde";"Pirmsskolas izglītības iestāde";"Limbažu novada pašvaldība";"Nē";"Nē";"4401902436";"Pašvaldība ";"LIMBAŽU NOVADS"
"Durbes pirmsskolas izglītības iestāde ""Ābolītis""";"Pirmsskolas izglītības iestāde";"Pirmsskolas izglītības iestāde";"Dienvidkurzemes novada pašvaldība";"Nē";"Nē";"4101901753";"Pašvaldība ";"-Nav norādīts-"
"SIA ""Rūķu māja"" pirmsskolas izglītības iestāde";"Pirmsskolas izglītības iestāde";"Pirmsskolas izglītības iestāde";"SIA ""RŪĶU MĀJA""";"Nē";"Nē";"2801802058";"Juridiska vai fiziska persona";"JELGAVA"
"Ozolaines pirmsskolas izglītības iestāde ""Jāņtārpiņš""";"Pirmsskolas izglītības iestāde";"Pirmsskolas izglītības iestāde";"Rēzeknes novada pašvaldība";"Nē";"Nē";"4201901649";"Pašvaldība ";"-Nav norādīts-"
"SIA ""Edgars un Tamāra"" pirmsskolas izglītības iestāde ""Pīlādzītis""";"Pirmsskolas izglītības iestāde";"Pirmsskolas izglītības iestāde";"SIA ""EDGARS UN TAMĀRA""";"Nē";"Nē";"2801802072";"Juridiska vai fiziska persona";"JELGAVA"
"Rēzeknes pilsētas pirmsskolas izglītības iestāde ""Bitīte""";"Pirmsskolas izglītības iestāde";"Pirmsskolas izglītības iestāde";"Rēzeknes valstspilsētas pašvaldība";"Nē";"Nē";"3101901652";"Pašvaldība ";"-Nav norādīts-"
"Siguldas Valdorfa pirmsskolas izglītības iestāde";"Pirmsskolas izglītības iestāde";"Pirmsskolas izglītības iestāde";"""Siguldas Alternatīvā izglītība""";"Nē";"Nē";"4301802365";"Juridiska vai fiziska persona";"SIGULDA"
"Daugavpils Ruģeļu pirmsskolas izglītības iestāde";"Pirmsskolas izglītības iestāde";"Pirmsskolas izglītības iestāde";"Daugavpils valstspilsētas pašvaldība";"Nē";"Nē";"2701902787";"Pašvaldība ";"-Nav norādīts-"
"Kubulu pirmsskolas izglītības iestāde ""Ieviņa""";"Pirmsskolas izglītības iestāde";"Pirmsskolas izglītības iestāde";"Balvu novada pašvaldība";"Nē";"Nē";"4201902019";"Pašvaldība ";"-Nav norādīts-"
"Rīgas pirmsskolas izglītības iestāde ""Liepiņa""";"Pirmsskolas izglītības iestāde";"Pirmsskolas izglītības iestāde";"Rīgas valstspilsētas pašvaldība";"Nē";"Nē";"3901901700";"Pašvaldība ";"-Nav norādīts-"
"Rīgas pirmsskolas izglītības iestāde ""Asniņš""";"Pirmsskolas izglītības iestāde";"Pirmsskolas izglītības iestāde";"Rīgas valstspilsētas pašvaldība";"Nē";"Nē";"3601901916";"Pašvaldība ";"RĪGA"
"Rīgas 104. pirmsskolas izglītības iestāde";"Pirmsskolas izglītības iestāde";"Pirmsskolas izglītības iestāde";"Rīgas valstspilsētas pašvaldība";"Nē";"Nē";"3501901764";"Pašvaldība ";"-Nav norādīts-"
"Rīgas pirmsskolas izglītības iestāde ""Laismiņa""";"Pirmsskolas izglītības iestāde";"Pirmsskolas izglītības iestāde";"Rīgas valstspilsētas pašvaldība";"Nē";"Nē";"3501901959";"Pašvaldība ";"RĪGA"
"Rīgas pirmsskolas izglītības iestāde ""Māra""";"Pirmsskolas izglītības iestāde";"Pirmsskolas izglītības iestāde";"Rīgas valstspilsētas pašvaldība";"Nē";"Nē";"3601902501";"Pašvaldība ";"-Nav norādīts-"
"Liepājas pirmsskolas izglītības iestāde ""Stārķis""";"Pirmsskolas izglītības iestāde";"Pirmsskolas izglītības iestāde";"Liepājas Centrālā administrācija";"Nē";"Nē";"3001901775";"Pašvaldība ";"LIEPĀJA"
"Dobeles pirmsskolas izglītības iestāde ""Spodrītis""";"Pirmsskolas izglītības iestāde";"Pirmsskolas izglītības iestāde";"Dobeles novada pašvaldība";"Nē";"Nē";"4501901707";"Pašvaldība ";"-Nav norādīts-"
"Mērsraga pirmsskolas izglītības iestāde ""Dārta""";"Pirmsskolas izglītības iestāde";"Pirmsskolas izglītības iestāde";"Talsu novada pašvaldība";"Nē";"Nē";"4101901592";"Pašvaldība ";"-Nav norādīts-"
"Rīgas 266. pirmsskolas izglītības iestāde";"Pirmsskolas izglītības iestāde";"Pirmsskolas izglītības iestāde";"Rīgas valstspilsētas pašvaldība";"Nē";"Nē";"3601902041";"Pašvaldība ";"RĪGA"
"Jelgavas valstspilsētas pašvaldības pirmsskolas izglītības iestāde ""Vārpiņa""";"Pirmsskolas izglītības iestāde";"Pirmsskolas izglītības iestāde";"Jelgavas valstspilsētas pašvaldība";"Nē";"Nē";"2801901402";"Pašvaldība ";"-Nav norādīts-"
"Pirmsskolas izglītības iestāde ""Saimīte""";"Pirmsskolas izglītības iestāde";"Pirmsskolas izglītības iestāde";"Mārupes novada pašvaldība";"Nē";"Nē";"4301901949";"Pašvaldība ";"BABĪTES NOVADS"
"Lutriņu pirmsskolas izglītības iestāde ""Kāpēcītis""";"Pirmsskolas izglītības iestāde";"Pirmsskolas izglītības iestāde";"Saldus novada pašvaldība";"Nē";"Nē";"4101901615";"Pašvaldība ";"-Nav norādīts-"
"Rēzeknes pilsētas pirmsskolas izglītības iestāde ""Varavīksne""";"Pirmsskolas izglītības iestāde";"Pirmsskolas izglītības iestāde";"Rēzeknes valstspilsētas pašvaldība";"Nē";"Nē";"3101901620";"Pašvaldība ";"-Nav norādīts-"
"Annenieku pirmsskolas izglītības iestāde ""Riekstiņš""";"Pirmsskolas izglītības iestāde";"Pirmsskolas izglītības iestāde";"Dobeles novada pašvaldība";"Nē";"Nē";"4501901574";"Pašvaldība ";"-Nav norādīts-"
"Jūrmalas pirmsskolas izglītības iestāde ""Katrīna""";"Pirmsskolas izglītības iestāde";"Pirmsskolas izglītības iestāde";"Jūrmalas valstspilsētas administrācija";"Nē";"Nē";"2901902132";"Pašvaldība ";"JŪRMALA"
"Rīgas 215. pirmsskolas izglītības iestāde";"Pirmsskolas izglītības iestāde";"Pirmsskolas izglītības iestāde";"Rīgas valstspilsētas pašvaldība";"Nē";"Nē";"3501901832";"Pašvaldība ";"-Nav norādīts-"
"Rīgas pirmsskolas izglītības iestāde ""Viršu dārzs""";"Pirmsskolas izglītības iestāde";"Pirmsskolas izglītības iestāde";"Rīgas valstspilsētas pašvaldība";"Nē";"Nē";"3901901668";"Pašvaldība ";"-Nav norādīts-"
"Rīgas 275. pirmsskolas izglītības iestāde ""Austriņa""";"Pirmsskolas izglītības iestāde";"Pirmsskolas izglītības iestāde";"Rīgas valstspilsētas pašvaldība";"Nē";"Nē";"3801901834";"Pašvaldība ";"-Nav norādīts-"
"Rīgas 209. pirmsskolas izglītības iestāde ""Bitīte""";"Pirmsskolas izglītības iestāde";"Pirmsskolas izglītības iestāde";"Rīgas valstspilsētas pašvaldība";"Nē";"Nē";"3801901654";"Pašvaldība ";"RĪGA"
"Bauskas pirmsskolas izglītības iestāde ""Pasaulīte""";"Pirmsskolas izglītības iestāde";"Pirmsskolas izglītības iestāde";"Bauskas novada pašvaldība";"Nē";"Nē";"4501901562";"Pašvaldība ";"-Nav norādīts-"
"Liepājas Kristīgā pirmsskolas izglītības iestāde";"Pirmsskolas izglītības iestāde";"Pirmsskolas izglītības iestāde";"Liepājas Centrālā administrācija";"Nē";"Nē";"3001902785";"Pašvaldība ";"LIEPĀJA"
"Privātā pirmsskolas izglītības iestāde ""Jēriņš""";"Pirmsskolas izglītības iestāde";"Pirmsskolas izglītības konsultatīvais centrs";"LATVIJAS EVAŅĢĒLISKI LUTERISKĀS BAZNĪCAS RĪGAS JĒZUS DRAUDZE";"Nē";"Nē";"3403801489";"Juridiska vai fiziska persona";"RĪGA"
"Vandzenes pirmsskolas izglītības iestāde ""Zīlīte""";"Pirmsskolas izglītības iestāde";"Pirmsskolas izglītības iestāde";"Talsu novada pašvaldība";"Nē";"Nē";"4101901583";"Pašvaldība ";"-Nav norādīts-"
"Rīgas pirmsskolas izglītības iestāde ""Priedīte""";"Pirmsskolas izglītības iestāde";"Pirmsskolas izglītības iestāde";"Rīgas valstspilsētas pašvaldība";"Nē";"Nē";"3501902510";"Pašvaldība ";"-Nav norādīts-"
"Rēzeknes pilsētas pirmsskolas izglītības iestāde ""Auseklītis""";"Pirmsskolas izglītības iestāde";"Pirmsskolas izglītības iestāde";"Rēzeknes valstspilsētas pašvaldība";"Nē";"Nē";"3101901624";"Pašvaldība ";"-Nav norādīts-"
"Privātā pirmsskolas izglītības iestāde ""Pūčuks""";"Pirmsskolas izglītības iestāde";"Pirmsskolas izglītības iestāde";"SIA ""PŪČUKS""";"Nē";"Nē";"2801802059";"Juridiska vai fiziska persona";"JELGAVA"
"Pirmsskolas izglītības iestāde ""Aivija""";"Pirmsskolas izglītības iestāde";"Pirmsskolas izglītības iestāde";"SIA ""AIVIJA AMĀRIS""";"Nē";"Nē";"3701802442";"Juridiska vai fiziska persona";"-Nav norādīts-"
"Privātā pirmsskolas izglītības iestāde ""Zeltābeles pasaka""";"Pirmsskolas izglītības iestāde";"Pirmsskolas izglītības iestāde";"SIA Zeltābeles pasaka";"Nē";"Nē";"3601801605";"Juridiska vai fiziska persona";"-Nav norādīts-"
"Rēzeknes pilsētas pirmsskolas izglītības iestāde ""Rotaļa""";"Pirmsskolas izglītības iestāde";"Pirmsskolas izglītības iestāde";"Rēzeknes valstspilsētas pašvaldība";"Nē";"Nē";"3101902520";"Pašvaldība ";"-Nav norādīts-"
"SIA ""Evons"" pirmsskolas izglītības iestāde ""Zvaigznīte""";"Pirmsskolas izglītības iestāde";"Pirmsskolas izglītības iestāde";"Sabiedrība ar ierobežotu atbildību ""EVONS""";"Nē";"Nē";"2801802236";"Juridiska vai fiziska persona";"JELGAVA"
"Dobeles pirmsskolas izglītības iestāde ""Zvaniņš""";"Pirmsskolas izglītības iestāde";"Pirmsskolas izglītības iestāde";"Dobeles novada pašvaldība";"Nē";"Nē";"4501901710";"Pašvaldība ";"DOBELE"
"Daugavpils Ķīmijas apkaimes pirmsskolas izglītības iestāde";"Pirmsskolas izglītības iestāde";"Pirmsskolas izglītības iestāde";"Daugavpils valstspilsētas pašvaldība";"Nē";"Nē";"2701901793";"Pašvaldība ";"DAUGAVPILS"
"Sējas novada pirmsskolas izglītības iestāde ""Bitīte""";"Pirmsskolas izglītības iestāde";"Pirmsskolas izglītības iestāde";"Saulkrastu novada pašvaldība";"Nē";"Nē";"4401901908";"Pašvaldība ";"SĒJAS NOVADS"
"Saldus pirmsskolas izglītības iestāde ""Īkstīte""";"Pirmsskolas izglītības iestāde";"Pirmsskolas izglītības iestāde";"Saldus novada pašvaldība";"Nē";"Nē";"4101901601";"Pašvaldība ";"SALDUS"
"Brocēnu pirmsskolas izglītības iestāde ""Mūsmājas""";"Pirmsskolas izglītības iestāde";"Pirmsskolas izglītības iestāde";"Saldus novada pašvaldība";"Nē";"Nē";"4101902001";"Pašvaldība ";"-Nav norādīts-"
"Skrīveru pirmsskolas izglītības iestāde ""Sprīdītis""";"Pirmsskolas izglītības iestāde";"Pirmsskolas izglītības iestāde";"Aizkraukles novada pašvaldība";"Nē";"Nē";"4501901711";"Pašvaldība ";"-Nav norādīts-"
"Gaigalavas pirmsskolas izglītības iestāde";"Pirmsskolas izglītības iestāde";"Pirmsskolas izglītības iestāde";"Rēzeknes novada pašvaldība";"Nē";"Nē";"4201901558";"Pašvaldība ";"RĒZEKNES NOVADS"
"Rīgas 135. pirmsskolas izglītības iestāde ""Liepziediņi""";"Pirmsskolas izglītības iestāde";"Pirmsskolas izglītības iestāde";"Rīgas valstspilsētas pašvaldība";"Nē";"Nē";"3901901680";"Pašvaldība ";"-Nav norādīts-"
"Rīgas 27. pirmsskolas izglītības iestāde";"Pirmsskolas izglītības iestāde";"Pirmsskolas izglītības iestāde";"Rīgas valstspilsētas pašvaldība";"Nē";"Nē";"3801901663";"Pašvaldība ";"-Nav norādīts-"
"Bauskas pirmsskolas izglītības iestāde ""Zīlīte""";"Pirmsskolas izglītības iestāde";"Pirmsskolas izglītības iestāde";"Bauskas novada pašvaldība";"Nē";"Nē";"4501901477";"Pašvaldība ";"-Nav norādīts-"
"Salaspils novada pašvaldības pirmsskolas izglītības iestāde ""Daugaviņa""";"Pirmsskolas izglītības iestāde";"Pirmsskolas izglītības iestāde";"Salaspils novada pašvaldība";"Nē";"Nē";"4301901677";"Pašvaldība ";"-Nav norādīts-"
"Jaunalūksnes pirmsskolas izglītības iestāde ""Pūcīte""";"Pirmsskolas izglītības iestāde";"Pirmsskolas izglītības iestāde";"Alūksnes novada pašvaldība";"Nē";"Nē";"4401901485";"Pašvaldība ";"-Nav norādīts-"
"Rīgas 42. pirmsskolas izglītības iestāde";"Pirmsskolas izglītības iestāde";"Pirmsskolas izglītības iestāde";"Rīgas valstspilsētas pašvaldība";"Nē";"Nē";"3901901666";"Pašvaldība ";"RĪGA"
"Rēzeknes pilsētas Katoļu pirmsskolas izglītības iestāde";"Pirmsskolas izglītības iestāde";"Pirmsskolas izglītības iestāde";"Rēzeknes valstspilsētas pašvaldība";"Nē";"Nē";"3101901621";"Pašvaldība ";"-Nav norādīts-"
"Rīgas 223. pirmsskolas izglītības iestāde";"Pirmsskolas izglītības iestāde";"Pirmsskolas izglītības iestāde";"Rīgas valstspilsētas pašvaldība";"Nē";"Nē";"3901901664";"Pašvaldība ";"-Nav norādīts-"
"Rīgas pirmsskolas izglītības iestāde ""Zīļuks""";"Pirmsskolas izglītības iestāde";"Pirmsskolas izglītības iestāde";"Rīgas valstspilsētas pašvaldība";"Nē";"Nē";"3701901741";"Pašvaldība ";"-Nav norādīts-"
"Liepājas pirmsskolas izglītības iestāde ""Rūķītis""";"Pirmsskolas izglītības iestāde";"Pirmsskolas izglītības iestāde";"Liepājas Centrālā administrācija";"Nē";"Nē";"3001901781";"Pašvaldība ";"-Nav norādīts-"
"Vaiņodes pirmsskolas izglītības iestāde ""Zīlīte""";"Pirmsskolas izglītības iestāde";"Pirmsskolas izglītības iestāde";"Dienvidkurzemes novada pašvaldība";"Nē";"Nē";"4101901763";"Pašvaldība ";"-Nav norādīts-"
"Rīgas pirmsskolas izglītības iestāde ""Pīlādzītis""";"Pirmsskolas izglītības iestāde";"Pirmsskolas izglītības iestāde";"Rīgas valstspilsētas pašvaldība";"Nē";"Nē";"3601901997";"Pašvaldība ";"RĪGA"
"Valmieras pirmsskolas izglītības iestāde ""Sprīdītis""";"Pirmsskolas izglītības iestāde";"Pirmsskolas izglītības iestāde";"Valmieras novada pašvaldība";"Nē";"Nē";"2501901599";"Pašvaldība ";"-Nav norādīts-"
"Alūksnes pirmsskolas izglītības iestāde ""Sprīdītis""";"Pirmsskolas izglītības iestāde";"Pirmsskolas izglītības iestāde";"Alūksnes novada pašvaldība";"Nē";"Nē";"4401901481";"Pašvaldība ";"ALŪKSNE"
"Ogres pirmsskolas izglītības iestāde ""Zelta sietiņš""";"Pirmsskolas izglītības iestāde";"Pirmsskolas izglītības iestāde";"Ogres novada pašvaldība";"Nē";"Nē";"1701901449";"Pašvaldība ";"OGRE"
"Rīgas 272. pirmsskolas izglītības iestāde ""Pērlīte""";"Pirmsskolas izglītības iestāde";"Pirmsskolas izglītības iestāde";"Rīgas valstspilsētas pašvaldība";"Nē";"Nē";"3801901689";"Pašvaldība ";"RĪGA"
"Alūksnes pirmsskolas izglītības iestāde ""Pienenīte""";"Pirmsskolas izglītības iestāde";"Pirmsskolas izglītības iestāde";"Alūksnes novada pašvaldība";"Nē";"Nē";"4401901486";"Pašvaldība ";"-Nav norādīts-"
"Rīgas 220. pirmsskolas izglītības iestāde";"Pirmsskolas izglītības iestāde";"Pirmsskolas izglītības iestāde";"Rīgas valstspilsētas pašvaldība";"Nē";"Nē";"3601901904";"Pašvaldība ";"RĪGA"
"Rucavas pirmsskolas izglītības iestāde ""Zvaniņš""";"Pirmsskolas izglītības iestāde";"Pirmsskolas izglītības iestāde";"Dienvidkurzemes novada pašvaldība";"Nē";"Nē";"4101901773";"Pašvaldība ";"-Nav norādīts-"
"Siguldas novada Siguldas pilsētas pirmsskolas izglītības iestāde ""Pīlādzītis""";"Pirmsskolas izglītības iestāde";"Pirmsskolas izglītības iestāde";"Siguldas novada pašvaldība";"Nē";"Nē";"4301902054";"Pašvaldība ";"-Nav norādīts-"
"Birzgales pirmsskolas izglītības iestāde ""Birztaliņa""";"Pirmsskolas izglītības iestāde";"Pirmsskolas izglītības iestāde";"Ogres novada pašvaldība";"Nē";"Nē";"4401901459";"Pašvaldība ";"-Nav norādīts-"
"Rīgas pirmsskolas izglītības iestāde ""Vadakstīte""";"Pirmsskolas izglītības iestāde";"Pirmsskolas izglītības iestāde";"Rīgas valstspilsētas pašvaldība";"Nē";"Nē";"3801901869";"Pašvaldība ";"RĪGA"
"Gulbenes 3. pirmsskolas izglītības iestāde ""Auseklītis""";"Pirmsskolas izglītības iestāde";"Pirmsskolas izglītības iestāde";"Gulbenes novada pašvaldība";"Nē";"Nē";"4401901930";"Pašvaldība ";"-Nav norādīts-"
"Jaunjelgavas pirmsskolas izglītības iestāde ""Atvasīte""";"Pirmsskolas izglītības iestāde";"Pirmsskolas izglītības iestāde";"Aizkraukles novada pašvaldība";"Nē";"Nē";"4501901772";"Pašvaldība ";"JAUNJELGAVAS NOVADS"
"Aizkraukles pilsētas pirmsskolas izglītības iestāde ""Zīlīte""";"Pirmsskolas izglītības iestāde";"Pirmsskolas izglītības iestāde";"Aizkraukles novada pašvaldība";"Nē";"Nē";"4501901773";"Pašvaldība ";"AIZKRAUKLE"
"Nautrēnu pirmsskolas izglītības iestāde ""Vālodzīte""";"Pirmsskolas izglītības iestāde";"Pirmsskolas izglītības iestāde";"Rēzeknes novada pašvaldība";"Nē";"Nē";"4201901979";"Pašvaldība ";"-Nav norādīts-"
